Data,Open,High,Low,Close,Adj Close,Volume,Currency
2023-11-05,1.0734220743179321,1.0758472681045532,1.0725010633468628,1.0726161003112793,1.0726161003112793,0,EUR/USD
2023-11-05,149.24099731445312,149.968994140625,149.21800231933594,149.96200561523438,149.96200561523438,0,USD/JPY
2023-11-05,1.237623691558838,1.2428536415100098,1.235223650932312,1.235223650932312,1.235223650932312,0,GBP/USD
2023-11-05,0.6514658331871033,0.6523582935333252,0.6488282084465027,0.6491609811782837,0.6491609811782837,0,AUD/USD
2023-11-05,0.5999879837036133,0.6002761125564575,0.5968723893165588,0.5968723893165588,0.5968723893165588,0,NZD/USD
2023-11-05,160.28199768066406,160.97999572753906,160.0449981689453,160.80799865722656,160.80799865722656,0,EUR/JPY
2023-11-05,184.85000610351562,185.95799255371094,184.6060028076172,185.218994140625,185.218994140625,0,GBP/JPY
2023-11-05,0.8670700192451477,0.868149995803833,0.8649399876594543,0.8681100010871887,0.8681100010871887,0,EUR/GBP
2023-11-05,1.465499997138977,1.4698699712753296,1.463610053062439,1.4679800271987915,1.4679800271987915,0,EUR/CAD
2023-11-05,11.677200317382812,11.714200019836426,11.648240089416504,11.696020126342773,11.696020126342773,0,EUR/SEK
2023-11-05,0.9639800190925598,0.9653000235557556,0.9622099995613098,0.9635400176048279,0.9635400176048279,0,EUR/CHF
2023-11-05,379.6700134277344,380.4599914550781,377.6600036621094,379.0090026855469,379.0090026855469,0,EUR/HUF
2023-11-05,160.28199768066406,160.97999572753906,160.0449981689453,160.80799865722656,160.80799865722656,0,EUR/JPY
2023-11-05,7.300000190734863,7.300000190734863,7.265200138092041,7.269000053405762,7.269000053405762,0,USD/CNY
2023-11-05,7.82390022277832,7.824639797210693,7.818699836730957,7.819699764251709,7.819699764251709,0,USD/HKD
2023-11-05,1.3538999557495117,1.3544000387191772,1.3484899997711182,1.3509199619293213,1.3509199619293213,0,USD/SGD
2023-11-05,83.12000274658203,83.23999786376953,83.0469970703125,83.16600036621094,83.16600036621094,0,USD/INR
2023-11-05,17.44700050354004,17.581689834594727,17.396499633789062,17.532909393310547,17.532909393310547,0,USD/MXN
2023-11-05,56.06999969482422,56.06999969482422,55.75,55.986000061035156,55.986000061035156,0,USD/PHP
2023-11-05,15768.0,15768.0,15499.0,15534.0,15534.0,0,USD/IDR
2023-11-05,35.400001525878906,35.57600021362305,35.34000015258789,35.470001220703125,35.470001220703125,0,USD/THB
2023-11-05,4.72599983215332,4.72599983215332,4.626999855041504,4.632999897003174,4.632999897003174,0,USD/MYR
2023-11-05,18.252899169921875,18.359699249267578,18.1471004486084,18.302480697631836,18.302480697631836,0,USD/ZAR
2023-11-05,92.80000305175781,92.83480072021484,90.8499984741211,92.3759994506836,92.3759994506836,0,USD/RUB
