Data,Open,High,Low,Close,Adj Close,Volume,Stock
2023-11-09,219.75,220.8000030517578,206.67999267578125,209.97999572753906,209.97999572753906,141737400,TSLA
2023-11-09,19.280000686645508,19.299999237060547,19.040000915527344,19.219999313354492,19.219999313354492,10423400,KVUE
2023-11-09,10.039999961853027,10.069999694824219,9.6899995803833,9.699999809265137,9.699999809265137,59277100,F
2023-11-09,114.0999984741211,115.80999755859375,113.05999755859375,113.48999786376953,113.48999786376953,61097800,AMD
2023-11-09,7.159999847412109,7.170000076293945,6.570000171661377,6.849999904632568,6.849999904632568,86381200,SOFI
2023-11-09,31.570999145507812,31.8700008392334,30.954999923706055,31.260000228881836,31.260000228881836,9243900,PINS
2023-11-09,474.6700134277344,482.29998779296875,467.5,469.5,469.5,53963500,NVDA
2023-11-09,182.9600067138672,184.1199951171875,181.80999755859375,182.41000366210938,182.41000366210938,53673900,AAPL
2023-11-09,28.06999969482422,28.079999923706055,27.399999618530273,27.530000686645508,27.530000686645508,32254300,BAC
2023-11-09,142.02000427246094,142.64999389648438,139.83999633789062,140.60000610351562,140.60000610351562,36168200,AMZN
2023-11-09,12.15999984741211,12.239999771118164,11.670000076293945,11.75,11.75,37737400,AAL
2023-11-09,18.65999984741211,18.8700008392334,18.15999984741211,18.270000457763672,18.270000457763672,48281000,PLTR
2023-11-09,30.489999771118164,30.510000228881836,29.6299991607666,29.68000030517578,29.68000030517578,28717400,PFE
2023-11-09,15.630000114440918,15.770000457763672,15.079999923706055,15.149999618530273,15.149999618530273,5722400,VFC
2023-11-09,13.069999694824219,13.470000267028809,12.944999694824219,12.960000038146973,12.960000038146973,10663800,PR
2023-11-09,1.0800000429153442,1.0800000429153442,1.024999976158142,1.0299999713897705,1.0299999713897705,8079500,LU
2023-11-09,38.04999923706055,38.52000045776367,37.77000045776367,37.79999923706055,37.79999923706055,48930000,INTC
2023-11-09,7.820000171661377,7.960000038146973,7.460000038146973,7.46999979019165,7.46999979019165,36000500,NIO
2023-11-09,35.869998931884766,36.04999923706055,35.459999084472656,35.619998931884766,35.619998931884766,15684600,VZ
2023-11-09,11.220000267028809,11.729999542236328,11.180000305175781,11.239999771118164,11.239999771118164,26944300,SNAP
2023-11-09,6.78000020980835,6.940000057220459,6.559999942779541,6.570000171661377,6.570000171661377,14829900,RIG
2023-11-09,15.680000305175781,15.75,15.550000190734863,15.630000114440918,15.630000114440918,26076000,T
2023-11-09,16.8799991607666,17.3700008392334,15.324999809265137,15.329999923706055,15.329999923706055,67670900,RIVN
2023-11-09,12.800000190734863,12.920000076293945,12.25,12.3100004196167,12.3100004196167,22149900,CCL
2023-11-09,79.87999725341797,80.26000213623047,75.8499984741211,79.1500015258789,79.1500015258789,2080000,SRPT
2023-11-09,103.66999816894531,103.97000122070312,102.86000061035156,102.95999908447266,102.95999908447266,18375300,XOM
2023-11-09,131.9600067138672,132.5500030517578,130.07000732421875,130.24000549316406,130.24000549316406,23721900,GOOGL
